"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Portugal (PT)","05.02.2023 04:00 - 05.02.2023 05:00 (UTC)","355","n/e","n/e","n/e","255","0","n/e","n/e","n/e","n/e","0","1308","773","630","n/e","n/e","21","n/e","0","n/e","1","2205"
"Portugal (PT)","05.02.2023 05:00 - 05.02.2023 06:00 (UTC)","344","n/e","n/e","n/e","254","0","n/e","n/e","n/e","n/e","198","1220","955","562","n/e","n/e","20","n/e","0","n/e","0","2375"
"Portugal (PT)","05.02.2023 06:00 - 05.02.2023 07:00 (UTC)","347","n/e","n/e","n/e","255","0","n/e","n/e","n/e","n/e","369","1006","951","577","n/e","n/e","20","n/e","0","n/e","5","2497"
"Portugal (PT)","05.02.2023 07:00 - 05.02.2023 08:00 (UTC)","349","n/e","n/e","n/e","256","0","n/e","n/e","n/e","n/e","243","1028","1118","604","n/e","n/e","20","n/e","16","n/e","8","2710"
"Portugal (PT)","05.02.2023 08:00 - 05.02.2023 09:00 (UTC)","349","n/e","n/e","n/e","257","0","n/e","n/e","n/e","n/e","0","1772","715","571","n/e","n/e","20","n/e","358","n/e","3","2928"
"Portugal (PT)","05.02.2023 09:00 - 05.02.2023 10:00 (UTC)","350","n/e","n/e","n/e","255","0","n/e","n/e","n/e","n/e","0","2258","533","543","n/e","n/e","20","n/e","919","n/e","1","2771"
"Portugal (PT)","05.02.2023 10:00 - 05.02.2023 11:00 (UTC)","350","n/e","n/e","n/e","253","0","n/e","n/e","n/e","n/e","0","2217","517","539","n/e","n/e","20","n/e","1246","n/e","0","2518"
"Portugal (PT)","05.02.2023 11:00 - 05.02.2023 12:00 (UTC)","352","n/e","n/e","n/e","249","0","n/e","n/e","n/e","n/e","0","2145","456","335","n/e","n/e","22","n/e","1395","n/e","0","2288"
"Portugal (PT)","05.02.2023 12:00 - 05.02.2023 13:00 (UTC)","363","n/e","n/e","n/e","248","0","n/e","n/e","n/e","n/e","0","2206","474","336","n/e","n/e","28","n/e","1433","n/e","0","2091"
"Portugal (PT)","05.02.2023 13:00 - 05.02.2023 14:00 (UTC)","367","n/e","n/e","n/e","249","0","n/e","n/e","n/e","n/e","0","2268","388","336","n/e","n/e","29","n/e","1413","n/e","0","2003"
"Portugal (PT)","05.02.2023 14:00 - 05.02.2023 15:00 (UTC)","368","n/e","n/e","n/e","248","0","n/e","n/e","n/e","n/e","0","2270","383","455","n/e","n/e","30","n/e","1311","n/e","3","1941"
"Portugal (PT)","05.02.2023 15:00 - 05.02.2023 16:00 (UTC)","361","n/e","n/e","n/e","247","0","n/e","n/e","n/e","n/e","1","2076","430","544","n/e","n/e","30","n/e","1084","n/e","0","1778"
"Portugal (PT)","05.02.2023 16:00 - 05.02.2023 17:00 (UTC)","355","n/e","n/e","n/e","248","0","n/e","n/e","n/e","n/e","18","1169","494","642","n/e","n/e","29","n/e","644","n/e","0","1766"
"Portugal (PT)","05.02.2023 17:00 - 05.02.2023 18:00 (UTC)","356","n/e","n/e","n/e","254","0","n/e","n/e","n/e","n/e","617","4","807","761","n/e","n/e","29","n/e","128","n/e","0","1934"
"Portugal (PT)","05.02.2023 18:00 - 05.02.2023 19:00 (UTC)","354","n/e","n/e","n/e","258","0","n/e","n/e","n/e","n/e","1929","1","977","866","n/e","n/e","29","n/e","0","n/e","1","2432"
"Portugal (PT)","05.02.2023 19:00 - 05.02.2023 20:00 (UTC)","354","n/e","n/e","n/e","269","0","n/e","n/e","n/e","n/e","2113","1","978","864","n/e","n/e","29","n/e","0","n/e","1","2742"
"Portugal (PT)","05.02.2023 20:00 - 05.02.2023 21:00 (UTC)","351","n/e","n/e","n/e","273","0","n/e","n/e","n/e","n/e","2044","1","953","850","n/e","n/e","29","n/e","0","n/e","0","2998"
"Portugal (PT)","05.02.2023 21:00 - 05.02.2023 22:00 (UTC)","356","n/e","n/e","n/e","269","0","n/e","n/e","n/e","n/e","1292","2","885","840","n/e","n/e","29","n/e","0","n/e","1","2990"
"Portugal (PT)","05.02.2023 22:00 - 05.02.2023 23:00 (UTC)","352","n/e","n/e","n/e","265","0","n/e","n/e","n/e","n/e","325","14","800","781","n/e","n/e","29","n/e","0","n/e","9","2655"
"Portugal (PT)","05.02.2023 23:00 - 06.02.2023 00:00 (UTC)","351","n/e","n/e","n/e","262","0","n/e","n/e","n/e","n/e","97","781","610","689","n/e","n/e","29","n/e","0","n/e","4","2409"
"Portugal (PT)","06.02.2023 00:00 - 06.02.2023 01:00 (UTC)","345","n/e","n/e","n/e","337","0","n/e","n/e","n/e","n/e","177","1051","602","673","n/e","n/e","29","n/e","0","n/e","6","2334"
"Portugal (PT)","06.02.2023 01:00 - 06.02.2023 02:00 (UTC)","342","n/e","n/e","n/e","461","0","n/e","n/e","n/e","n/e","114","1599","540","599","n/e","n/e","29","n/e","0","n/e","4","2398"
"Portugal (PT)","06.02.2023 02:00 - 06.02.2023 03:00 (UTC)","346","n/e","n/e","n/e","464","0","n/e","n/e","n/e","n/e","112","1705","524","646","n/e","n/e","30","n/e","0","n/e","1","2549"
"Portugal (PT)","06.02.2023 03:00 - 06.02.2023 04:00 (UTC)","343","n/e","n/e","n/e","466","0","n/e","n/e","n/e","n/e","118","1757","535","679","n/e","n/e","30","n/e","0","n/e","1","2741"
"Portugal (PT)","06.02.2023 04:00 - 06.02.2023 05:00 (UTC)","347","n/e","n/e","n/e","640","0","n/e","n/e","n/e","n/e","118","1034","550","682","n/e","n/e","30","n/e","0","n/e","1","2716"
"Portugal (PT)","06.02.2023 05:00 - 06.02.2023 06:00 (UTC)","354","n/e","n/e","n/e","1021","0","n/e","n/e","n/e","n/e","132","1049","506","688","n/e","n/e","30","n/e","0","n/e","1","2808"
"Portugal (PT)","06.02.2023 06:00 - 06.02.2023 07:00 (UTC)","352","n/e","n/e","n/e","1414","0","n/e","n/e","n/e","n/e","462","238","933","757","n/e","n/e","30","n/e","0","n/e","2","2867"
"Portugal (PT)","06.02.2023 07:00 - 06.02.2023 08:00 (UTC)","361","n/e","n/e","n/e","1585","0","n/e","n/e","n/e","n/e","1606","2","1573","859","n/e","n/e","30","n/e","17","n/e","4","2745"
"Portugal (PT)","06.02.2023 08:00 - 06.02.2023 09:00 (UTC)","362","n/e","n/e","n/e","1605","0","n/e","n/e","n/e","n/e","1212","2","1459","835","n/e","n/e","30","n/e","356","n/e","4","2716"
"Portugal (PT)","06.02.2023 09:00 - 06.02.2023 10:00 (UTC)","357","n/e","n/e","n/e","1717","0","n/e","n/e","n/e","n/e","237","53","1272","682","n/e","n/e","24","n/e","894","n/e","3","2577"
"Portugal (PT)","06.02.2023 10:00 - 06.02.2023 11:00 (UTC)","342","n/e","n/e","n/e","1803","0","n/e","n/e","n/e","n/e","68","229","1034","576","n/e","n/e","13","n/e","1199","n/e","5","2326"
"Portugal (PT)","06.02.2023 11:00 - 06.02.2023 12:00 (UTC)","341","n/e","n/e","n/e","1914","0","n/e","n/e","n/e","n/e","1","139","989","602","n/e","n/e","14","n/e","1338","n/e","2","1985"
"Portugal (PT)","06.02.2023 12:00 - 06.02.2023 13:00 (UTC)","348","n/e","n/e","n/e","1861","0","n/e","n/e","n/e","n/e","0","293","983","568","n/e","n/e","19","n/e","1381","n/e","2","1838"
"Portugal (PT)","06.02.2023 13:00 - 06.02.2023 14:00 (UTC)","352","n/e","n/e","n/e","1840","0","n/e","n/e","n/e","n/e","0","606","1041","529","n/e","n/e","22","n/e","1358","n/e","3","1753"
"Portugal (PT)","06.02.2023 14:00 - 06.02.2023 15:00 (UTC)","348","n/e","n/e","n/e","1830","0","n/e","n/e","n/e","n/e","0","865","1045","550","n/e","n/e","22","n/e","1275","n/e","3","1805"
"Portugal (PT)","06.02.2023 15:00 - 06.02.2023 16:00 (UTC)","349","n/e","n/e","n/e","2017","0","n/e","n/e","n/e","n/e","0","1024","1011","628","n/e","n/e","23","n/e","1037","n/e","2","2030"
"Portugal (PT)","06.02.2023 16:00 - 06.02.2023 17:00 (UTC)","347","n/e","n/e","n/e","2259","0","n/e","n/e","n/e","n/e","332","594","1207","676","n/e","n/e","23","n/e","592","n/e","0","2237"
"Portugal (PT)","06.02.2023 17:00 - 06.02.2023 18:00 (UTC)","348","n/e","n/e","n/e","2642","0","n/e","n/e","n/e","n/e","1027","2","1277","830","n/e","n/e","22","n/e","123","n/e","0","2506"
"Portugal (PT)","06.02.2023 18:00 - 06.02.2023 19:00 (UTC)","349","n/e","n/e","n/e","2738","0","n/e","n/e","n/e","n/e","1691","2","1669","985","n/e","n/e","23","n/e","0","n/e","0","3192"
"Portugal (PT)","06.02.2023 19:00 - 06.02.2023 20:00 (UTC)","344","n/e","n/e","n/e","2699","0","n/e","n/e","n/e","n/e","1776","2","1866","1023","n/e","n/e","23","n/e","0","n/e","1","3653"
"Portugal (PT)","06.02.2023 20:00 - 06.02.2023 21:00 (UTC)","342","n/e","n/e","n/e","2516","0","n/e","n/e","n/e","n/e","1768","2","1840","1031","n/e","n/e","25","n/e","0","n/e","1","3726"
"Portugal (PT)","06.02.2023 21:00 - 06.02.2023 22:00 (UTC)","339","n/e","n/e","n/e","2284","0","n/e","n/e","n/e","n/e","1401","2","1808","835","n/e","n/e","25","n/e","0","n/e","4","3786"
"Portugal (PT)","06.02.2023 22:00 - 06.02.2023 23:00 (UTC)","342","n/e","n/e","n/e","2218","0","n/e","n/e","n/e","n/e","583","3","1573","780","n/e","n/e","25","n/e","0","n/e","12","3831"
"Portugal (PT)","06.02.2023 23:00 - 07.02.2023 00:00 (UTC)","337","n/e","n/e","n/e","2055","0","n/e","n/e","n/e","n/e","366","78","1147","820","n/e","n/e","25","n/e","0","n/e","15","3752"
"Portugal (PT)","07.02.2023 00:00 - 07.02.2023 01:00 (UTC)","337","n/e","n/e","n/e","1840","0","n/e","n/e","n/e","n/e","271","221","988","677","n/e","n/e","24","n/e","0","n/e","22","3640"
"Portugal (PT)","07.02.2023 01:00 - 07.02.2023 02:00 (UTC)","337","n/e","n/e","n/e","1881","0","n/e","n/e","n/e","n/e","17","133","741","527","n/e","n/e","23","n/e","0","n/e","18","3609"
"Portugal (PT)","07.02.2023 02:00 - 07.02.2023 03:00 (UTC)","340","n/e","n/e","n/e","1915","0","n/e","n/e","n/e","n/e","54","75","809","369","n/e","n/e","24","n/e","0","n/e","11","3504"
"Portugal (PT)","07.02.2023 03:00 - 07.02.2023 04:00 (UTC)","343","n/e","n/e","n/e","1932","0","n/e","n/e","n/e","n/e","5","3","920","518","n/e","n/e","23","n/e","0","n/e","4","3297"
"Portugal (PT)","07.02.2023 04:00 - 07.02.2023 05:00 (UTC)","321","n/e","n/e","n/e","2013","0","n/e","n/e","n/e","n/e","0","3","1045","950","n/e","n/e","24","n/e","0","n/e","8","2868"
"Portugal (PT)","07.02.2023 05:00 - 07.02.2023 06:00 (UTC)","332","n/e","n/e","n/e","2047","0","n/e","n/e","n/e","n/e","48","3","1073","839","n/e","n/e","23","n/e","0","n/e","9","2684"
"Portugal (PT)","07.02.2023 06:00 - 07.02.2023 07:00 (UTC)","339","n/e","n/e","n/e","2373","0","n/e","n/e","n/e","n/e","702","2","1702","951","n/e","n/e","22","n/e","0","n/e","2","2793"
"Portugal (PT)","07.02.2023 07:00 - 07.02.2023 08:00 (UTC)","335","n/e","n/e","n/e","2590","0","n/e","n/e","n/e","n/e","1041","1","1949","1009","n/e","n/e","22","n/e","8","n/e","6","2840"
"Portugal (PT)","07.02.2023 08:00 - 07.02.2023 09:00 (UTC)","349","n/e","n/e","n/e","2561","0","n/e","n/e","n/e","n/e","1355","1","2039","982","n/e","n/e","24","n/e","202","n/e","8","2825"
"Portugal (PT)","07.02.2023 09:00 - 07.02.2023 10:00 (UTC)","337","n/e","n/e","n/e","2540","0","n/e","n/e","n/e","n/e","275","2","1565","792","n/e","n/e","22","n/e","554","n/e","5","2500"
"Portugal (PT)","07.02.2023 10:00 - 07.02.2023 11:00 (UTC)","296","n/e","n/e","n/e","2589","0","n/e","n/e","n/e","n/e","306","2","1480","731","n/e","n/e","13","n/e","762","n/e","1","1902"
"Portugal (PT)","07.02.2023 11:00 - 07.02.2023 12:00 (UTC)","283","n/e","n/e","n/e","2490","0","n/e","n/e","n/e","n/e","101","63","1308","624","n/e","n/e","14","n/e","791","n/e","1","1974"
"Portugal (PT)","07.02.2023 12:00 - 07.02.2023 13:00 (UTC)","299","n/e","n/e","n/e","2545","0","n/e","n/e","n/e","n/e","79","119","1363","610","n/e","n/e","22","n/e","854","n/e","6","1719"
"Portugal (PT)","07.02.2023 13:00 - 07.02.2023 14:00 (UTC)","299","n/e","n/e","n/e","2518","0","n/e","n/e","n/e","n/e","87","70","1321","639","n/e","n/e","22","n/e","866","n/e","2","1301"
"Portugal (PT)","07.02.2023 14:00 - 07.02.2023 15:00 (UTC)","296","n/e","n/e","n/e","2543","0","n/e","n/e","n/e","n/e","89","24","1284","687","n/e","n/e","22","n/e","799","n/e","3","1060"
"Portugal (PT)","07.02.2023 15:00 - 07.02.2023 16:00 (UTC)","304","n/e","n/e","n/e","2589","0","n/e","n/e","n/e","n/e","98","84","1293","692","n/e","n/e","21","n/e","664","n/e","6","962"
"Portugal (PT)","07.02.2023 16:00 - 07.02.2023 17:00 (UTC)","317","n/e","n/e","n/e","2625","0","n/e","n/e","n/e","n/e","507","2","1656","778","n/e","n/e","22","n/e","397","n/e","9","818"
"Portugal (PT)","07.02.2023 17:00 - 07.02.2023 18:00 (UTC)","348","n/e","n/e","n/e","2650","0","n/e","n/e","n/e","n/e","1469","1","1931","873","n/e","n/e","22","n/e","91","n/e","18","767"
"Portugal (PT)","07.02.2023 18:00 - 07.02.2023 19:00 (UTC)","349","n/e","n/e","n/e","2609","0","n/e","n/e","n/e","n/e","2423","1","1998","914","n/e","n/e","22","n/e","0","n/e","12","956"
"Portugal (PT)","07.02.2023 19:00 - 07.02.2023 20:00 (UTC)","360","n/e","n/e","n/e","2602","0","n/e","n/e","n/e","n/e","2599","1","2029","914","n/e","n/e","22","n/e","0","n/e","23","1234"
"Portugal (PT)","07.02.2023 20:00 - 07.02.2023 21:00 (UTC)","353","n/e","n/e","n/e","2585","0","n/e","n/e","n/e","n/e","1735","1","2061","908","n/e","n/e","22","n/e","0","n/e","24","1565"
"Portugal (PT)","07.02.2023 21:00 - 07.02.2023 22:00 (UTC)","352","n/e","n/e","n/e","2559","0","n/e","n/e","n/e","n/e","264","3","1813","911","n/e","n/e","22","n/e","0","n/e","25","1937"
"Portugal (PT)","07.02.2023 22:00 - 07.02.2023 23:00 (UTC)","355","n/e","n/e","n/e","2465","0","n/e","n/e","n/e","n/e","28","80","1453","591","n/e","n/e","22","n/e","0","n/e","14","2467"
"Portugal (PT)","07.02.2023 23:00 - 08.02.2023 00:00 (UTC)","367","n/e","n/e","n/e","2296","0","n/e","n/e","n/e","n/e","0","243","1341","301","n/e","n/e","23","n/e","0","n/e","6","2732"
"Portugal (PT)","08.02.2023 00:00 - 08.02.2023 01:00 (UTC)","367","n/e","n/e","n/e","2232","0","n/e","n/e","n/e","n/e","0","809","1389","221","n/e","n/e","23","n/e","0","n/e","17","2890"
"Portugal (PT)","08.02.2023 01:00 - 08.02.2023 02:00 (UTC)","368","n/e","n/e","n/e","2191","0","n/e","n/e","n/e","n/e","0","1013","1271","221","n/e","n/e","23","n/e","0","n/e","22","3044"
"Portugal (PT)","08.02.2023 02:00 - 08.02.2023 03:00 (UTC)","363","n/e","n/e","n/e","2252","0","n/e","n/e","n/e","n/e","0","873","1076","221","n/e","n/e","23","n/e","0","n/e","25","3110"
"Portugal (PT)","08.02.2023 03:00 - 08.02.2023 04:00 (UTC)","365","n/e","n/e","n/e","2225","0","n/e","n/e","n/e","n/e","106","665","1022","221","n/e","n/e","23","n/e","0","n/e","19","3301"
"Portugal (PT)","08.02.2023 04:00 - 08.02.2023 05:00 (UTC)","365","n/e","n/e","n/e","2246","0","n/e","n/e","n/e","n/e","32","662","1127","221","n/e","n/e","22","n/e","0","n/e","19","3581"
"Portugal (PT)","08.02.2023 05:00 - 08.02.2023 06:00 (UTC)","365","n/e","n/e","n/e","2527","0","n/e","n/e","n/e","n/e","0","429","1112","221","n/e","n/e","22","n/e","0","n/e","12","3693"
"Portugal (PT)","08.02.2023 06:00 - 08.02.2023 07:00 (UTC)","362","n/e","n/e","n/e","2627","0","n/e","n/e","n/e","n/e","4","55","1312","360","n/e","n/e","21","n/e","0","n/e","19","3646"
"Portugal (PT)","08.02.2023 07:00 - 08.02.2023 08:00 (UTC)","366","n/e","n/e","n/e","2574","0","n/e","n/e","n/e","n/e","626","2","1688","830","n/e","n/e","23","n/e","8","n/e","10","3705"
"Portugal (PT)","08.02.2023 08:00 - 08.02.2023 09:00 (UTC)","362","n/e","n/e","n/e","2542","0","n/e","n/e","n/e","n/e","770","2","1872","939","n/e","n/e","23","n/e","141","n/e","13","3638"
"Portugal (PT)","08.02.2023 09:00 - 08.02.2023 10:00 (UTC)","363","n/e","n/e","n/e","2544","0","n/e","n/e","n/e","n/e","296","3","1770","730","n/e","n/e","23","n/e","339","n/e","8","3426"
"Portugal (PT)","08.02.2023 10:00 - 08.02.2023 11:00 (UTC)","362","n/e","n/e","n/e","2561","0","n/e","n/e","n/e","n/e","416","2","1806","697","n/e","n/e","22","n/e","435","n/e","6","3229"
"Portugal (PT)","08.02.2023 11:00 - 08.02.2023 12:00 (UTC)","370","n/e","n/e","n/e","2569","0","n/e","n/e","n/e","n/e","375","3","1513","668","n/e","n/e","23","n/e","464","n/e","9","3093"
"Portugal (PT)","08.02.2023 12:00 - 08.02.2023 13:00 (UTC)","368","n/e","n/e","n/e","2501","0","n/e","n/e","n/e","n/e","387","2","1523","587","n/e","n/e","23","n/e","547","n/e","10","2884"
"Portugal (PT)","08.02.2023 13:00 - 08.02.2023 14:00 (UTC)","363","n/e","n/e","n/e","2513","0","n/e","n/e","n/e","n/e","197","3","1411","664","n/e","n/e","23","n/e","516","n/e","3","2852"
"Portugal (PT)","08.02.2023 14:00 - 08.02.2023 15:00 (UTC)","358","n/e","n/e","n/e","2591","0","n/e","n/e","n/e","n/e","179","3","1641","674","n/e","n/e","23","n/e","459","n/e","1","2738"
"Portugal (PT)","08.02.2023 15:00 - 08.02.2023 16:00 (UTC)","349","n/e","n/e","n/e","2598","0","n/e","n/e","n/e","n/e","392","2","1848","690","n/e","n/e","23","n/e","359","n/e","3","2932"
"Portugal (PT)","08.02.2023 16:00 - 08.02.2023 17:00 (UTC)","349","n/e","n/e","n/e","2565","0","n/e","n/e","n/e","n/e","766","2","1752","744","n/e","n/e","23","n/e","188","n/e","7","3081"
"Portugal (PT)","08.02.2023 17:00 - 08.02.2023 18:00 (UTC)","354","n/e","n/e","n/e","2592","0","n/e","n/e","n/e","n/e","1147","1","1689","953","n/e","n/e","23","n/e","38","n/e","7","3102"
"Portugal (PT)","08.02.2023 18:00 - 08.02.2023 19:00 (UTC)","358","n/e","n/e","n/e","2598","0","n/e","n/e","n/e","n/e","1959","1","1725","1243","n/e","n/e","23","n/e","0","n/e","10","3257"
"Portugal (PT)","08.02.2023 19:00 - 08.02.2023 20:00 (UTC)","366","n/e","n/e","n/e","2537","0","n/e","n/e","n/e","n/e","2058","1","1673","1349","n/e","n/e","23","n/e","0","n/e","12","3475"
"Portugal (PT)","08.02.2023 20:00 - 08.02.2023 21:00 (UTC)","366","n/e","n/e","n/e","2557","0","n/e","n/e","n/e","n/e","2050","1","1759","1034","n/e","n/e","23","n/e","0","n/e","4","3616"
"Portugal (PT)","08.02.2023 21:00 - 08.02.2023 22:00 (UTC)","371","n/e","n/e","n/e","2560","0","n/e","n/e","n/e","n/e","1245","1","1821","647","n/e","n/e","23","n/e","0","n/e","3","3616"
"Portugal (PT)","08.02.2023 22:00 - 08.02.2023 23:00 (UTC)","373","n/e","n/e","n/e","2519","0","n/e","n/e","n/e","n/e","198","3","1658","506","n/e","n/e","22","n/e","0","n/e","1","3569"
"Portugal (PT)","08.02.2023 23:00 - 09.02.2023 00:00 (UTC)","371","n/e","n/e","n/e","2407","0","n/e","n/e","n/e","n/e","41","3","1492","353","n/e","n/e","22","n/e","0","n/e","1","3637"
"Portugal (PT)","09.02.2023 00:00 - 09.02.2023 01:00 (UTC)","377","n/e","n/e","n/e","2114","0","n/e","n/e","n/e","n/e","0","273","1287","245","n/e","n/e","22","n/e","0","n/e","0","3763"
"Portugal (PT)","09.02.2023 01:00 - 09.02.2023 02:00 (UTC)","347","n/e","n/e","n/e","2155","0","n/e","n/e","n/e","n/e","0","368","1249","221","n/e","n/e","21","n/e","0","n/e","0","3688"
"Portugal (PT)","09.02.2023 02:00 - 09.02.2023 03:00 (UTC)","344","n/e","n/e","n/e","2242","0","n/e","n/e","n/e","n/e","80","432","1150","221","n/e","n/e","21","n/e","0","n/e","1","3542"
"Portugal (PT)","09.02.2023 03:00 - 09.02.2023 04:00 (UTC)","353","n/e","n/e","n/e","2320","0","n/e","n/e","n/e","n/e","0","703","1196","221","n/e","n/e","21","n/e","0","n/e","1","3271"
"Portugal (PT)","09.02.2023 04:00 - 09.02.2023 05:00 (UTC)","370","n/e","n/e","n/e","2270","0","n/e","n/e","n/e","n/e","0","676","1189","220","n/e","n/e","22","n/e","0","n/e","1","3129"
"Portugal (PT)","09.02.2023 05:00 - 09.02.2023 06:00 (UTC)","369","n/e","n/e","n/e","2508","0","n/e","n/e","n/e","n/e","0","748","1301","278","n/e","n/e","21","n/e","0","n/e","3","3013"
"Portugal (PT)","09.02.2023 06:00 - 09.02.2023 07:00 (UTC)","367","n/e","n/e","n/e","2653","0","n/e","n/e","n/e","n/e","36","57","1321","320","n/e","n/e","21","n/e","0","n/e","2","3048"
"Portugal (PT)","09.02.2023 07:00 - 09.02.2023 08:00 (UTC)","368","n/e","n/e","n/e","2624","0","n/e","n/e","n/e","n/e","550","10","1609","539","n/e","n/e","21","n/e","14","n/e","1","2986"
"Portugal (PT)","09.02.2023 08:00 - 09.02.2023 09:00 (UTC)","367","n/e","n/e","n/e","2587","0","n/e","n/e","n/e","n/e","524","116","1834","444","n/e","n/e","22","n/e","284","n/e","1","2879"
"Portugal (PT)","09.02.2023 09:00 - 09.02.2023 10:00 (UTC)","365","n/e","n/e","n/e","2434","0","n/e","n/e","n/e","n/e","342","444","1562","308","n/e","n/e","22","n/e","705","n/e","1","2593"
"Portugal (PT)","09.02.2023 10:00 - 09.02.2023 11:00 (UTC)","376","n/e","n/e","n/e","2380","0","n/e","n/e","n/e","n/e","15","874","1519","241","n/e","n/e","23","n/e","951","n/e","0","2283"
"Portugal (PT)","09.02.2023 11:00 - 09.02.2023 12:00 (UTC)","379","n/e","n/e","n/e","2595","0","n/e","n/e","n/e","n/e","0","790","1399","241","n/e","n/e","24","n/e","1123","n/e","1","1980"
"Portugal (PT)","09.02.2023 12:00 - 09.02.2023 13:00 (UTC)","388","n/e","n/e","n/e","2552","0","n/e","n/e","n/e","n/e","0","749","1473","239","n/e","n/e","30","n/e","1225","n/e","2","1743"
"Portugal (PT)","09.02.2023 13:00 - 09.02.2023 14:00 (UTC)","383","n/e","n/e","n/e","2533","0","n/e","n/e","n/e","n/e","0","565","1456","212","n/e","n/e","29","n/e","1203","n/e","0","1452"
"Portugal (PT)","09.02.2023 14:00 - 09.02.2023 15:00 (UTC)","380","n/e","n/e","n/e","2364","0","n/e","n/e","n/e","n/e","115","370","1539","242","n/e","n/e","29","n/e","1089","n/e","0","1138"
"Portugal (PT)","09.02.2023 15:00 - 09.02.2023 16:00 (UTC)","390","n/e","n/e","n/e","2399","0","n/e","n/e","n/e","n/e","64","199","1346","278","n/e","n/e","31","n/e","937","n/e","1","956"
"Portugal (PT)","09.02.2023 16:00 - 09.02.2023 17:00 (UTC)","389","n/e","n/e","n/e","2616","0","n/e","n/e","n/e","n/e","364","63","1663","580","n/e","n/e","32","n/e","533","n/e","2","914"
"Portugal (PT)","09.02.2023 17:00 - 09.02.2023 18:00 (UTC)","390","n/e","n/e","n/e","2626","0","n/e","n/e","n/e","n/e","1136","2","1784","820","n/e","n/e","32","n/e","116","n/e","5","1044"
"Portugal (PT)","09.02.2023 18:00 - 09.02.2023 19:00 (UTC)","390","n/e","n/e","n/e","2562","0","n/e","n/e","n/e","n/e","2220","1","1726","1203","n/e","n/e","31","n/e","0","n/e","4","1526"
"Portugal (PT)","09.02.2023 19:00 - 09.02.2023 20:00 (UTC)","394","n/e","n/e","n/e","2512","0","n/e","n/e","n/e","n/e","2045","1","1765","1178","n/e","n/e","32","n/e","0","n/e","3","2205"
"Portugal (PT)","09.02.2023 20:00 - 09.02.2023 21:00 (UTC)","393","n/e","n/e","n/e","2517","0","n/e","n/e","n/e","n/e","1525","1","1778","910","n/e","n/e","32","n/e","0","n/e","1","2712"
"Portugal (PT)","09.02.2023 21:00 - 09.02.2023 22:00 (UTC)","391","n/e","n/e","n/e","2547","0","n/e","n/e","n/e","n/e","850","10","1810","874","n/e","n/e","32","n/e","0","n/e","4","3067"
"Portugal (PT)","09.02.2023 22:00 - 09.02.2023 23:00 (UTC)","391","n/e","n/e","n/e","2380","0","n/e","n/e","n/e","n/e","34","467","1665","481","n/e","n/e","31","n/e","0","n/e","18","3276"
"Portugal (PT)","09.02.2023 23:00 - 10.02.2023 00:00 (UTC)","392","n/e","n/e","n/e","2362","0","n/e","n/e","n/e","n/e","0","337","1577","279","n/e","n/e","32","n/e","0","n/e","19","3456"
"Portugal (PT)","10.02.2023 00:00 - 10.02.2023 01:00 (UTC)","395","n/e","n/e","n/e","2179","0","n/e","n/e","n/e","n/e","0","280","1220","261","n/e","n/e","32","n/e","0","n/e","24","3410"
"Portugal (PT)","10.02.2023 01:00 - 10.02.2023 02:00 (UTC)","391","n/e","n/e","n/e","2254","0","n/e","n/e","n/e","n/e","0","339","1166","282","n/e","n/e","32","n/e","0","n/e","21","3299"
